Time (hrs),Storage Well Q(kg/s),Balance Well Q(kg/s),Storage Well T(C),Balance Well T(C)
3254.2,7.93582,-7.93582,4.092995,30.493937
3254.2,7.87093,-7.87093,4.092995,30.493937
3266.2,7.87093,-7.87093,4.093742,30.493959
3266.2,7.80546,-7.80546,4.093742,30.493959
3278.2,7.80546,-7.80546,4.094507,30.493980
3278.2,7.73942,-7.73942,4.094507,30.493980
3290.3,7.73942,-7.73942,4.095293,30.494001
3290.3,7.6728,-7.6728,4.095293,30.494001
3302.3,7.6728,-7.6728,4.096099,30.494022
3302.3,7.60561,-7.60561,4.096099,30.494022
3314.3,7.60561,-7.60561,4.096927,30.494043
3314.3,7.53786,-7.53786,4.096927,30.494043
3326.3,7.53786,-7.53786,4.097777,30.494063
3326.3,7.46955,-7.46955,4.097777,30.494063
3338.3,7.46955,-7.46955,4.098650,30.494083
3338.3,7.40069,-7.40069,4.098650,30.494083
3350.3,7.40069,-7.40069,4.099546,30.494103
3350.3,7.33128,-7.33128,4.099546,30.494103
3362.3,7.33128,-7.33128,4.100466,30.494123
3362.3,7.26132,-7.26132,4.100466,30.494123
3374.3,7.26132,-7.26132,4.101412,30.494142
3374.3,7.19083,-7.19083,4.101412,30.494142
3386.3,7.19083,-7.19083,4.102384,30.494161
3386.3,7.11981,-7.11981,4.102384,30.494161
3398.3,7.11981,-7.11981,4.103382,30.494180
3398.3,7.04825,-7.04825,4.103382,30.494180
3410.3,7.04825,-7.04825,4.104407,30.494199
3410.3,6.97618,-6.97618,4.104407,30.494199
3422.3,6.97618,-6.97618,4.105462,30.494217
3422.3,6.90359,-6.90359,4.105462,30.494217
3434.4,6.90359,-6.90359,4.106547,30.494235
3434.4,6.83049,-6.83049,4.106547,30.494235
3446.4,6.83049,-6.83049,4.107663,30.494253
3446.4,6.75688,-6.75688,4.107663,30.494253
3458.4,6.75688,-6.75688,4.108811,30.494271
3458.4,6.68278,-6.68278,4.108811,30.494271
3470.4,6.68278,-6.68278,4.109993,30.494288
3470.4,6.60817,-6.60817,4.109993,30.494288
3482.4,6.60817,-6.60817,4.111209,30.494305
3482.4,6.53308,-6.53308,4.111209,30.494305
3494.4,6.53308,-6.53308,4.112461,30.494322
3494.4,6.45751,-6.45751,4.112461,30.494322
3506.4,6.45751,-6.45751,4.113751,30.494338
3506.4,6.38145,-6.38145,4.113751,30.494338
3518.4,6.38145,-6.38145,4.115079,30.494354
3518.4,6.30493,-6.30493,4.115079,30.494354
3530.4,6.30493,-6.30493,4.116449,30.494370
3530.4,6.22793,-6.22793,4.116449,30.494370
3542.4,6.22793,-6.22793,4.117861,30.494386
3542.4,6.15048,-6.15048,4.117861,30.494386
3554.4,6.15048,-6.15048,4.119315,30.494401
3554.4,6.07257,-6.07257,4.119315,30.494401
3566.4,6.07257,-6.07257,4.120816,30.494416
3566.4,5.99421,-5.99421,4.120816,30.494416
3578.4,5.99421,-5.99421,4.122366,30.494431
3578.4,5.9154,-5.9154,4.122366,30.494431
3590.5,5.9154,-5.9154,4.123965,30.494445
3590.5,5.83616,-5.83616,4.123965,30.494445
3602.5,5.83616,-5.83616,4.125616,30.494459
3602.5,5.75649,-5.75649,4.125616,30.494459
3614.5,5.75649,-5.75649,4.127322,30.494472
3614.5,5.67639,-5.67639,4.127322,30.494472
3626.5,5.67639,-5.67639,4.129086,30.494485
3626.5,5.59587,-5.59587,4.129086,30.494485
3638.5,5.59587,-5.59587,4.130908,30.494498
3638.5,5.51493,-5.51493,4.130908,30.494498
3650.5,5.51493,-5.51493,4.132796,30.494511
3650.5,5.43359,-5.43359,4.132796,30.494511
3662.5,5.43359,-5.43359,4.134746,30.494523
3662.5,5.35184,-5.35184,4.134746,30.494523
3674.5,5.35184,-5.35184,4.136768,30.494534
3674.5,5.2697,-5.2697,4.136768,30.494534
3686.5,5.2697,-5.2697,4.138860,30.494545
3686.5,5.18717,-5.18717,4.138860,30.494545
3698.5,5.18717,-5.18717,4.141028,30.494556
3698.5,5.10425,-5.10425,4.141028,30.494556
3710.5,5.10425,-5.10425,4.143277,30.494566
3710.5,5.02096,-5.02096,4.143277,30.494566
3722.5,5.02096,-5.02096,4.145611,30.494576
3722.5,4.93729,-4.93729,4.145611,30.494576
3734.6,4.93729,-4.93729,4.148034,30.494585
3734.6,4.85326,-4.85326,4.148034,30.494585
3746.6,4.85326,-4.85326,4.150550,30.494594
3746.6,4.76887,-4.76887,4.150550,30.494594
3758.6,4.76887,-4.76887,4.153165,30.494602
3758.6,4.68413,-4.68413,4.153165,30.494602
3770.6,4.68413,-4.68413,4.155887,30.494610
3770.6,4.59904,-4.59904,4.155887,30.494610
3782.6,4.59904,-4.59904,4.158718,30.494616
3782.6,4.5136,-4.5136,4.158718,30.494616
3794.6,4.5136,-4.5136,4.161666,30.494623
3794.6,4.42784,-4.42784,4.161666,30.494623
3806.6,4.42784,-4.42784,4.164740,30.494628
3806.6,4.34174,-4.34174,4.164740,30.494628
3818.6,4.34174,-4.34174,4.167945,30.494633
3818.6,4.25533,-4.25533,4.167945,30.494633
3830.6,4.25533,-4.25533,4.171290,30.494637
3830.6,4.1686,-4.1686,4.171290,30.494637
3842.6,4.1686,-4.1686,4.174785,30.494640
3842.6,4.08156,-4.08156,4.174785,30.494640
3854.6,4.08156,-4.08156,4.178438,30.494642
3854.6,3.99422,-3.99422,4.178438,30.494642
3866.6,3.99422,-3.99422,4.182265,30.494644
3866.6,3.90658,-3.90658,4.182265,30.494644
3878.7,3.90658,-3.90658,4.186271,30.494644
3878.7,3.81866,-3.81866,4.186271,30.494644
3890.7,3.81866,-3.81866,4.190471,30.494643
3890.7,3.73045,-3.73045,4.190471,30.494643
3902.7,3.73045,-3.73045,4.194886,30.494641
3902.7,3.64196,-3.64196,4.194886,30.494641
3914.7,3.64196,-3.64196,4.199517,30.494637
3914.7,3.55321,-3.55321,4.199517,30.494637
3926.7,3.55321,-3.55321,4.204396,30.494632
3926.7,3.46419,-3.46419,4.204396,30.494632
3938.7,3.46419,-3.46419,4.209531,30.494625
3938.7,3.37491,-3.37491,4.209531,30.494625
3950.7,3.37491,-3.37491,4.214950,30.494616
3950.7,3.28539,-3.28539,4.214950,30.494616
3962.7,3.28539,-3.28539,4.220670,30.494606
3962.7,3.19562,-3.19562,4.220670,30.494606
3974.7,3.19562,-3.19562,4.226723,30.494593
3974.7,3.10562,-3.10562,4.226723,30.494593
3986.7,3.10562,-3.10562,4.233132,30.494577
3986.7,3.01539,-3.01539,4.233132,30.494577
3998.7,3.01539,-3.01539,4.239929,30.494559
3998.7,2.92493,-2.92493,4.239929,30.494559
4010.7,2.92493,-2.92493,4.247157,30.494538
4010.7,2.83426,-2.83426,4.247157,30.494538
4022.8,2.83426,-2.83426,4.254843,30.494513
4022.8,2.74337,-2.74337,4.254843,30.494513
4034.8,2.74337,-2.74337,4.263047,30.494484
4034.8,2.65229,-2.65229,4.263047,30.494484
4046.8,2.65229,-2.65229,4.271815,30.494450
4046.8,2.56101,-2.56101,4.271815,30.494450
4058.8,2.56101,-2.56101,4.281206,30.494411
4058.8,2.46953,-2.46953,4.281206,30.494411
4070.8,2.46953,-2.46953,4.291288,30.494367
4070.8,2.37788,-2.37788,4.291288,30.494367
4082.8,2.37788,-2.37788,4.302128,30.494315
4082.8,2.28605,-2.28605,4.302128,30.494315
4094.8,2.28605,-2.28605,4.313837,30.494256
4094.8,2.19405,-2.19405,4.313837,30.494256
4106.8,2.19405,-2.19405,4.326499,30.494187
4106.8,2.10189,-2.10189,4.326499,30.494187
4118.8,2.10189,-2.10189,4.340233,30.494108
4118.8,2.00957,-2.00957,4.340233,30.494108
4130.8,2.00957,-2.00957,4.355193,30.494016
4130.8,1.91711,-1.91711,4.355193,30.494016
4142.8,1.91711,-1.91711,4.371549,30.493908
4142.8,1.8245,-1.8245,4.371549,30.493908
4154.8,1.8245,-1.8245,4.389487,30.493783
4154.8,1.73176,-1.73176,4.389487,30.493783
4166.9,1.73176,-1.73176,4.409243,30.493637
4166.9,1.63889,-1.63889,4.409243,30.493637
4178.9,1.63889,-1.63889,4.431125,30.493465
4178.9,1.5459,-1.5459,4.431125,30.493465
4190.9,1.5459,-1.5459,4.455467,30.493261
4190.9,1.45279,-1.45279,4.455467,30.493261
4202.9,1.45279,-1.45279,4.482701,30.493019
4202.9,1.35958,-1.35958,4.482701,30.493019
4214.9,1.35958,-1.35958,4.513363,30.492729
4214.9,1.26627,-1.26627,4.513363,30.492729
4226.9,1.26627,-1.26627,4.548129,30.492379
4226.9,1.17287,-1.17287,4.548129,30.492379
4238.9,1.17287,-1.17287,4.587861,30.491953
4238.9,1.07938,-1.07938,4.587861,30.491953
4250.9,1.07938,-1.07938,4.633675,30.491429
4250.9,0.985807,-0.985807,4.633675,30.491429
4262.9,0.985807,-0.985807,4.687034,30.490778
4262.9,0.892165,-0.892165,4.687034,30.490778
4274.9,0.892165,-0.892165,4.749875,30.489958
4274.9,0.798458,-0.798458,4.749875,30.489958
4286.9,0.798458,-0.798458,4.824864,30.488907
4286.9,0.704692,-0.704692,4.824864,30.488907
4298.9,0.704692,-0.704692,4.915690,30.487535
4298.9,0.610874,-0.610874,4.915690,30.487535
4311.0,0.610874,-0.610874,5.027569,30.485701
4311.0,0.51701,-0.51701,5.027569,30.485701
4323.0,0.51701,-0.51701,5.167985,30.483176
4323.0,0.423107,-0.423107,5.167985,30.483176
4335.0,0.423107,-0.423107,5.347651,30.479563
4335.0,0.329167,-0.329167,5.347651,30.479563
4347.0,0.329167,-0.329167,5.580901,30.474105
4347.0,0.235193,-0.235193,5.580901,30.474105
4359.0,0.235193,-0.235193,5.880391,30.465178
4359.0,0.14118,-0.14118,5.880391,30.465178
4371.0,0.14118,-0.14118,6.215533,30.448495
4371.0,0.0470977,-0.0470977,6.215533,30.448495
4383.0,0.0470977,-0.0470977,6.307950,30.406896
4383.0,-0.162869,0.162869,6.307950,30.406896
4395.0,-0.162869,0.162869,5.356804,29.384325
4395.0,-0.409674,0.409674,5.356804,29.384325
4407.0,-0.409674,0.409674,5.032730,23.588390
4407.0,-0.681968,0.681968,5.032730,23.588390
4419.0,-0.681968,0.681968,4.865575,18.609871
4419.0,-0.945498,0.945498,4.865575,18.609871
4431.0,-0.945498,0.945498,4.763754,16.763491
4431.0,-1.20647,1.20647,4.763754,16.763491
4443.0,-1.20647,1.20647,4.694619,15.869824
4443.0,-1.46606,1.46606,4.694619,15.869824
4455.0,-1.46606,1.46606,4.644347,15.340134
4455.0,-1.72482,1.72482,4.644347,15.340134
4467.1,-1.72482,1.72482,4.606191,14.995815
4467.1,-1.98304,1.98304,4.606191,14.995815
4479.1,-1.98304,1.98304,4.576469,14.760084
4479.1,-2.24093,2.24093,4.576469,14.760084
4491.1,-2.24093,2.24093,4.552980,14.593179
4491.1,-2.49862,2.49862,4.552980,14.593179
4503.1,-2.49862,2.49862,4.534311,14.472110
4503.1,-2.75621,2.75621,4.534311,14.472110
4515.1,-2.75621,2.75621,4.519500,14.382615
4515.1,-3.01379,3.01379,4.519500,14.382615
4527.1,-3.01379,3.01379,4.507861,14.315414
4527.1,-3.27142,3.27142,4.507861,14.315414
4539.1,-3.27142,3.27142,4.498881,14.264263
4539.1,-3.52916,3.52916,4.498881,14.264263
4551.1,-3.52916,3.52916,4.492170,14.224835
4551.1,-3.78705,3.78705,4.492170,14.224835
4563.1,-3.78705,3.78705,4.487419,14.194095
4563.1,-4.04512,4.04512,4.487419,14.194095
4575.1,-4.04512,4.04512,4.484381,14.169849
4575.1,-4.3034,4.3034,4.484381,14.169849
4587.1,-4.3034,4.3034,4.482853,14.150515
4587.1,-4.56193,4.56193,4.482853,14.150515
4599.1,-4.56193,4.56193,4.482670,14.134927
4599.1,-4.82071,4.82071,4.482670,14.134927
4611.2,-4.82071,4.82071,4.483690,14.122218
4611.2,-5.07976,5.07976,4.483690,14.122218
4623.2,-5.07976,5.07976,4.485796,14.111742
4623.2,-5.33911,5.33911,4.485796,14.111742
4635.2,-5.33911,5.33911,4.488887,14.103011
4635.2,-5.59875,5.59875,4.488887,14.103011
4647.2,-5.59875,5.59875,4.492878,14.095653
4647.2,-5.85871,5.85871,4.492878,14.095653
4659.2,-5.85871,5.85871,4.497694,14.089387
4659.2,-6.11898,6.11898,4.497694,14.089387
4671.2,-6.11898,6.11898,4.503273,14.083993
4671.2,-6.37957,6.37957,4.503273,14.083993
4683.2,-6.37957,6.37957,4.509559,14.079303
4683.2,-6.64049,6.64049,4.509559,14.079303
4695.2,-6.64049,6.64049,4.516504,14.075186
4695.2,-6.90175,6.90175,4.516504,14.075186
4707.2,-6.90175,6.90175,4.524068,14.071540
4707.2,-7.16335,7.16335,4.524068,14.071540
4719.2,-7.16335,7.16335,4.532212,14.068284
4719.2,-7.4253,7.4253,4.532212,14.068284
4731.2,-7.4253,7.4253,4.540908,14.065353
4731.2,-7.6876,7.6876,4.540908,14.065353
4743.2,-7.6876,7.6876,4.550126,14.062697
4743.2,-7.95026,7.95026,4.550126,14.062697
4755.3,-7.95026,7.95026,4.559844,14.060273
4755.3,-8.21328,8.21328,4.559844,14.060273
4767.3,-8.21328,8.21328,4.570041,14.058050
4767.3,-8.47666,8.47666,4.570041,14.058050
4779.3,-8.47666,8.47666,4.580699,14.056000
4779.3,-8.74042,8.74042,4.580699,14.056000
4791.3,-8.74042,8.74042,4.591803,14.054101
4791.3,-9.00457,9.00457,4.591803,14.054101
4803.3,-9.00457,9.00457,4.603339,14.052334
4803.3,-9.2691,9.2691,4.603339,14.052334
4815.3,-9.2691,9.2691,4.615298,14.050685
4815.3,-9.53404,9.53404,4.615298,14.050685
4827.3,-9.53404,9.53404,4.627669,14.049140
4827.3,-9.79938,9.79938,4.627669,14.049140
4839.3,-9.79938,9.79938,4.640446,14.047688
4839.3,-10.0651,10.0651,4.640446,14.047688
4851.3,-10.0651,10.0651,4.653622,14.046321
4851.3,-10.3313,10.3313,4.653622,14.046321
4863.3,-10.3313,10.3313,4.667194,14.045031
4863.3,-10.598,10.598,4.667194,14.045031
4875.3,-10.598,10.598,4.681158,14.043808
4875.3,-10.8651,10.8651,4.681158,14.043808
4887.3,-10.8651,10.8651,4.695513,14.042650
4887.3,-11.1326,11.1326,4.695513,14.042650
4899.4,-11.1326,11.1326,4.710261,14.041549
4899.4,-11.4007,11.4007,4.710261,14.041549
4911.4,-11.4007,11.4007,4.725401,14.040503
4911.4,-11.6693,11.6693,4.725401,14.040503
4923.4,-11.6693,11.6693,4.740937,14.039508
4923.4,-11.9384,11.9384,4.740937,14.039508
4935.4,-11.9384,11.9384,4.756873,14.038557
4935.4,-12.2081,12.2081,4.756873,14.038557
4947.4,-12.2081,12.2081,4.773218,14.037647
4947.4,-12.4783,12.4783,4.773218,14.037647
4959.4,-12.4783,12.4783,4.789978,14.036779
4959.4,-12.7492,12.7492,4.789978,14.036779
4971.4,-12.7492,12.7492,4.807165,14.035947
4971.4,-13.0208,13.0208,4.807165,14.035947
4983.4,-13.0208,13.0208,4.824793,14.035148
4983.4,-13.2931,13.2931,4.824793,14.035148
4995.4,-13.2931,13.2931,4.842876,14.034383
4995.4,-13.5661,13.5661,4.842876,14.034383
5007.4,-13.5661,13.5661,4.861433,14.033647
5007.4,-13.84,13.84,4.861433,14.033647
5019.4,-13.84,13.84,4.880487,14.032940
5019.4,-14.1147,14.1147,4.880487,14.032940
5031.4,-14.1147,14.1147,4.900061,14.032258
5031.4,-14.3905,14.3905,4.900061,14.032258
5043.5,-14.3905,14.3905,4.920186,14.031604
5043.5,-14.6672,14.6672,4.920186,14.031604
5055.5,-14.6672,14.6672,4.940896,14.030970
5055.5,-14.9452,14.9452,4.940896,14.030970
5067.5,-14.9452,14.9452,4.962230,14.030359
5067.5,-15.2243,15.2243,4.962230,14.030359
5079.5,-15.2243,15.2243,4.984231,14.029769
5079.5,-15.5049,15.5049,4.984231,14.029769
5091.5,-15.5049,15.5049,5.006952,14.029198
5091.5,-15.7871,15.7871,5.006952,14.029198
5103.5,-15.7871,15.7871,5.030448,14.028645
5103.5,-16.0709,16.0709,5.030448,14.028645
5115.5,-16.0709,16.0709,5.054784,14.028109
5115.5,-16.3567,16.3567,5.054784,14.028109
5127.5,-16.3567,16.3567,5.080033,14.027589
5127.5,-16.6447,16.6447,5.080033,14.027589
5139.5,-16.6447,16.6447,5.106275,14.027084
5139.5,-16.935,16.935,5.106275,14.027084
5151.5,-16.935,16.935,5.133599,14.026593
5151.5,-17.228,17.228,5.133599,14.026593
5163.5,-17.228,17.228,5.162105,14.026115
5163.5,-17.524,17.524,5.162105,14.026115
5175.5,-17.524,17.524,5.191905,14.025649
5175.5,-17.8235,17.8235,5.191905,14.025649
5187.6,-17.8235,17.8235,5.223119,14.025195
5187.6,-18.1267,18.1267,5.223119,14.025195
5199.6,-18.1267,18.1267,5.255883,14.024749
5199.6,-18.4342,18.4342,5.255883,14.024749
5211.6,-18.4342,18.4342,5.290341,14.024315
5211.6,-18.7466,18.7466,5.290341,14.024315
5223.6,-18.7466,18.7466,5.326656,14.023887
5223.6,-19.0643,19.0643,5.326656,14.023887
5235.6,-19.0643,19.0643,5.365000,14.023469
5235.6,-19.3882,19.3882,5.365000,14.023469
5247.6,-19.3882,19.3882,5.405566,14.023056
5247.6,-19.7188,19.7188,5.405566,14.023056
5259.6,-19.7188,19.7188,5.448559,14.022650
5259.6,-20.0573,20.0573,5.448559,14.022650
5271.6,-20.0573,20.0573,5.494202,14.022249
5271.6,-20.4043,20.4043,5.494202,14.022249
5283.6,-20.4043,20.4043,5.542737,14.021852
5283.6,-20.7612,20.7612,5.542737,14.021852
5295.6,-20.7612,20.7612,5.594426,14.021459
5295.6,-21.129,21.129,5.594426,14.021459
5307.6,-21.129,21.129,5.649550,14.021068
5307.6,-21.5092,21.5092,5.649550,14.021068
5319.6,-21.5092,21.5092,5.708413,14.020679
5319.6,-21.9033,21.9033,5.708413,14.020679
5331.6,-21.9033,21.9033,5.771341,14.020291
5331.6,-22.3132,22.3132,5.771341,14.020291
5343.7,-22.3132,22.3132,5.838691,14.019902
5343.7,-22.7407,22.7407,5.838691,14.019902
5355.7,-22.7407,22.7407,5.910843,14.019512
5355.7,-23.1884,23.1884,5.910843,14.019512
5367.7,-23.1884,23.1884,5.988207,14.019122
5367.7,-23.6587,23.6587,5.988207,14.019122
5379.7,-23.6587,23.6587,6.071234,14.018727
5379.7,-24.1548,24.1548,6.071234,14.018727
5391.7,-24.1548,24.1548,6.160405,14.018328
5391.7,-24.6802,24.6802,6.160405,14.018328
5403.7,-24.6802,24.6802,6.256248,14.017925
5403.7,-25.2391,25.2391,6.256248,14.017925
5415.7,-25.2391,25.2391,6.359341,14.017515
5415.7,-25.8363,25.8363,6.359341,14.017515
5427.7,-25.8363,25.8363,6.470317,14.017098
5427.7,-26.4776,26.4776,6.470317,14.017098
5439.7,-26.4776,26.4776,6.589878,14.016672
5439.7,-27.17,27.17,6.589878,14.016672
5451.7,-27.17,27.17,6.718799,14.016235
5451.7,-27.9216,27.9216,6.718799,14.016235
5463.7,-27.9216,27.9216,6.857953,14.015787
5463.7,-28.7429,28.7429,6.857953,14.015787
5475.7,-28.7429,28.7429,7.008321,14.015325
5475.7,-29.6462,29.6462,7.008321,14.015325
5487.8,-29.6462,29.6462,7.171024,14.014848
5487.8,-30.6475,30.6475,7.171024,14.014848
5499.8,-30.6475,30.6475,7.347358,14.014353
5499.8,-31.7668,31.7668,7.347358,14.014353
5511.8,-31.7668,31.7668,7.538841,14.013838
5511.8,-33.0302,33.0302,7.538841,14.013838
5523.8,-33.0302,33.0302,7.747265,14.013299
5523.8,-34.4724,34.4724,7.747265,14.013299
5535.8,-34.4724,34.4724,7.974801,14.012734
5535.8,-36.1405,36.1405,7.974801,14.012734
5547.8,-36.1405,36.1405,8.224130,14.012138
5547.8,-38.1005,38.1005,8.224130,14.012138
5559.8,-38.1005,38.1005,8.498647,14.011505
5559.8,-40.4485,40.4485,8.498647,14.011505
5571.8,-40.4485,40.4485,8.802762,14.010830
5571.8,-43.3303,43.3303,8.802762,14.010830
5583.8,-43.3303,43.3303,9.142437,14.010103
5583.8,-46.9808,46.9808,9.142437,14.010103
5595.8,-46.9808,46.9808,9.526149,14.009311
5595.8,-51.8077,51.8077,9.526149,14.009311
5607.8,-51.8077,51.8077,9.966679,14.008437
5607.8,-58.5963,58.5963,9.966679,14.008437
5619.8,-58.5963,58.5963,10.485086,14.007453
5619.8,-69.111,69.111,10.485086,14.007453
5631.9,-69.111,69.111,11.121000,14.006314
5631.9,-88.4651,88.4651,11.121000,14.006314
5643.9,-88.4651,88.4651,11.967646,14.004927
5643.9,-126.162,126.162,11.967646,14.004927
5655.9,-126.162,126.162,13.220923,14.003450
5655.9,-0,0,13.220923,14.003450
5667.9,-0,0,12.411780,14.003516
5667.9,-0,0,12.411780,14.003516
5679.9,-0,0,12.137850,14.003504
5679.9,-0,0,12.137850,14.003504
5691.9,-0,0,11.971134,14.003503
5691.9,-0,0,11.971134,14.003503
5703.9,-0,0,11.856730,14.003504
5703.9,-0,0,11.856730,14.003504
5715.9,-0,0,11.773557,14.003505
5715.9,-0,0,11.773557,14.003505
5727.9,-0,0,11.711381,14.003505
5727.9,-0,0,11.711381,14.003505
5739.9,-0,0,11.663977,14.003507
5739.9,-0,0,11.663977,14.003507
5751.9,-0,0,11.627245,14.003509
5751.9,-0,0,11.627245,14.003509
5763.9,-0,0,11.598341,14.003513
5763.9,-0,0,11.598341,14.003513
5776.0,-0,0,11.575358,14.003518
5776.0,-0,0,11.575358,14.003518
5788.0,-0,0,11.556929,14.003527
5788.0,-0,0,11.556929,14.003527
5800.0,-0,0,11.542046,14.003538
5800.0,-0,0,11.542046,14.003538
5812.0,-0,0,11.529980,14.003553
5812.0,-0,0,11.529980,14.003553
5824.0,-0,0,11.520192,14.003573
5824.0,-0,0,11.520192,14.003573
5836.0,-0,0,11.512288,14.003598
5836.0,-0,0,11.512288,14.003598
5848.0,-0,0,11.505968,14.003628
5848.0,-0,0,11.505968,14.003628
5860.0,-0,0,11.500999,14.003665
5860.0,-0,0,11.500999,14.003665
5872.0,-0,0,11.497207,14.003709
5872.0,-0,0,11.497207,14.003709
5884.0,-0,0,11.494439,14.003759
5884.0,-0,0,11.494439,14.003759
5896.0,-0,0,11.492587,14.003817
5896.0,-0,0,11.492587,14.003817
5908.0,-0,0,11.491544,14.003883
5908.0,-0,0,11.491544,14.003883
5920.1,-0,0,11.491233,14.003956
5920.1,-0,0,11.491233,14.003956
5932.1,-0,0,11.491577,14.004037
5932.1,-0,0,11.491577,14.004037
5944.1,-0,0,11.492517,14.004126
5944.1,-0,0,11.492517,14.004126
5956.1,-0,0,11.493998,14.004224
5956.1,-0,0,11.493998,14.004224
5968.1,-0,0,11.495973,14.004330
5968.1,-0,0,11.495973,14.004330
5980.1,-0,0,11.498396,14.004444
5980.1,-0,0,11.498396,14.004444
5992.1,-0,0,11.501223,14.004566
5992.1,-0,0,11.501223,14.004566
6004.1,-0,0,11.504421,14.004697
6004.1,-0,0,11.504421,14.004697
6016.1,-0,0,11.507959,14.004835
6016.1,-0,0,11.507959,14.004835
6028.1,-0,0,11.511807,14.004981
6028.1,-0,0,11.511807,14.004981
6040.1,-0,0,11.515937,14.005135
6040.1,-0,0,11.515937,14.005135
6052.1,-0,0,11.520320,14.005297
6052.1,-0,0,11.520320,14.005297
6064.2,-0,0,11.524933,14.005466
6064.2,-0,0,11.524933,14.005466
6076.2,-0,0,11.529750,14.005642
6076.2,-0,0,11.529750,14.005642
6088.2,-0,0,11.534759,14.005826
6088.2,-0,0,11.534759,14.005826
6100.2,-0,0,11.539943,14.006017
6100.2,-0,0,11.539943,14.006017
6112.2,-0,0,11.545276,14.006214
6112.2,-0,0,11.545276,14.006214
6124.2,-0,0,11.550744,14.006419
6124.2,-0,0,11.550744,14.006419
6136.2,-0,0,11.556331,14.006631
6136.2,-0,0,11.556331,14.006631
6148.2,-0,0,11.562032,14.006850
6148.2,-0,0,11.562032,14.006850
6160.2,-0,0,11.567828,14.007075
6160.2,-0,0,11.567828,14.007075
6172.2,-0,0,11.573708,14.007307
6172.2,-0,0,11.573708,14.007307
6184.2,-0,0,11.579665,14.007545
6184.2,-0,0,11.579665,14.007545
6196.2,-0,0,11.585685,14.007791
6196.2,-0,0,11.585685,14.007791
6208.2,-0,0,11.591754,14.008042
6208.2,-0,0,11.591754,14.008042
6220.3,-0,0,11.597879,14.008300
6220.3,-0,0,11.597879,14.008300
6232.3,-0,0,11.604040,14.008565
6232.3,-0,0,11.604040,14.008565
6244.3,-0,0,11.610241,14.008836
6244.3,-0,0,11.610241,14.008836
6256.3,-0,0,11.616457,14.009113
6256.3,-0,0,11.616457,14.009113
6268.3,-0,0,11.622698,14.009397
6268.3,-0,0,11.622698,14.009397
6280.3,-0,0,11.628956,14.009687
6280.3,-0,0,11.628956,14.009687
6292.3,-0,0,11.635190,14.009984
6292.3,-0,0,11.635190,14.009984
6304.3,-0,0,11.641426,14.010286
6304.3,-0,0,11.641426,14.010286
6316.3,-0,0,11.647675,14.010596
6316.3,-0,0,11.647675,14.010596
6328.3,-0,0,11.653917,14.010911
6328.3,-0,0,11.653917,14.010911
6340.3,-0,0,11.660160,14.011233
6340.3,-0,0,11.660160,14.011233
6352.3,-0,0,11.666406,14.011561
6352.3,-0,0,11.666406,14.011561
6364.4,-0,0,11.672637,14.011896
6364.4,-0,0,11.672637,14.011896
6376.4,-0,0,11.678858,14.012237
6376.4,-0,0,11.678858,14.012237
6388.4,-0,0,11.685068,14.012584
6388.4,-0,0,11.685068,14.012584
6400.4,-0,0,11.691269,14.012937
6400.4,-0,0,11.691269,14.012937
6412.4,-0,0,11.697451,14.013298
6412.4,-0,0,11.697451,14.013298
6424.4,-0,0,11.703618,14.013664
6424.4,-0,0,11.703618,14.013664
6436.4,-0,0,11.709766,14.014037
6436.4,-0,0,11.709766,14.014037
6448.4,-0,0,11.715894,14.014417
6448.4,-0,0,11.715894,14.014417
6460.4,-0,0,11.722002,14.014802
6460.4,-0,0,11.722002,14.014802
6472.4,-0,0,11.728090,14.015195
6472.4,-0,0,11.728090,14.015195
6484.4,-0,0,11.734153,14.015593
6484.4,-0,0,11.734153,14.015593
6496.4,-0,0,11.740197,14.015998
6496.4,-0,0,11.740197,14.015998
6508.5,-0,0,11.746218,14.016410
6508.5,-0,0,11.746218,14.016410
6520.5,-0,0,11.752224,14.016827
6520.5,-0,0,11.752224,14.016827
6532.5,-0,0,11.758196,14.017252
